id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wday,month,year,event_name_1,event_type_1,snap_CA,wm_yr_wk,sell_price,day_name,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_7,day_of_week,day_of_month,week_of_year,is_weekend,is_month_start,is_month_end,is_event,is_sporting_event,is_national_event,is_religious_event,is_cultural_event,price_change,price_vs_avg,is_early_month
FOODS_3_090_CA_4_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,d_1941,38,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,24.0,35.0,18.0,18.857142857142858,23.964285714285715,4.70561974057204,6,22,20,1,0,0,0,0,0,0,0,0.0,1.1551551626017773,0
FOODS_3_090_CA_3_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,d_1941,99,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,187.0,167.0,130.0,108.28571428571428,121.0,46.02794182419416,6,22,20,1,0,0,0,0,0,0,0,0.0,1.1910669975186106,0
FOODS_3_090_CA_2_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_2,CA,d_1941,59,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,69.0,62.0,60.0,51.71428571428572,52.67857142857143,14.162324264449948,6,22,20,1,0,0,0,0,0,0,0,0.0,1.1634554507003736,0
FOODS_3_090_CA_1_evaluation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1941,64,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,74.0,77.0,42.0,54.285714285714285,58.21428571428572,15.424161627292577,6,22,20,1,0,0,0,0,0,0,0,0.0,1.155275482759775,0
FOODS_3_080_CA_4_evaluation,FOODS_3_080,FOODS_3,FOODS,CA_4,CA,d_1941,13,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,11.0,7.0,7.0,7.285714285714286,6.607142857142857,2.497617912751088,6,22,20,1,0,0,0,0,0,0,0,0.0,1.053602931198263,0
FOODS_3_080_CA_3_evaluation,FOODS_3_080,FOODS_3,FOODS,CA_3,CA,d_1941,14,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,10.0,15.0,13.0,15.857142857142858,14.0,4.220133150686578,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0538412813320062,0
FOODS_3_080_CA_2_evaluation,FOODS_3_080,FOODS_3,FOODS,CA_2,CA,d_1941,10,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,12.0,16.0,20.0,12.857142857142858,14.035714285714286,2.672612419124237,6,22,20,1,0,0,0,0,0,0,0,0.0,1.053602931198263,0
FOODS_3_080_CA_1_evaluation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1941,21,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,26.0,18.0,25.0,19.428571428571427,19.0,5.1269595556932055,6,22,20,1,0,0,0,0,0,0,0,0.0,1.053602931198263,0
FOODS_2_360_CA_4_evaluation,FOODS_2_360,FOODS_2,FOODS,CA_4,CA,d_1941,9,2016-05-22,2,5,2016,,,0,11617,0.94,Mon,14.0,28.0,2.0,6.285714285714286,6.535714285714286,5.879747322073358,6,22,20,1,0,0,0,0,0,0,0,0.0,1.093927620692136,0
FOODS_2_360_CA_3_evaluation,FOODS_2_360,FOODS_2,FOODS,CA_3,CA,d_1941,16,2016-05-22,2,5,2016,,,0,11617,0.94,Mon,8.0,21.0,31.0,10.0,15.321428571428571,5.859465277082718,6,22,20,1,0,0,0,0,0,0,0,0.0,1.1275259859842537,0
FOODS_2_360_CA_2_evaluation,FOODS_2_360,FOODS_2,FOODS,CA_2,CA,d_1941,18,2016-05-22,2,5,2016,,,0,11617,0.94,Mon,13.0,14.0,10.0,10.857142857142858,8.642857142857142,3.97611918955204,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0944788367405702,0
FOODS_2_347_CA_4_evaluation,FOODS_2_347,FOODS_2,FOODS,CA_4,CA,d_1941,7,2016-05-22,2,5,2016,,,0,11617,2.24,Mon,13.0,3.0,16.0,7.571428571428571,6.75,4.649628761422516,6,22,20,1,0,0,0,0,0,0,0,0.0,1.109043835371842,0
HOUSEHOLD_1_334_CA_3_evaluation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1941,21,2016-05-22,2,5,2016,,,0,11617,0.97,Mon,12.0,8.0,29.0,14.857142857142858,15.107142857142858,4.413183712037211,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9913153191041948,0
FOODS_3_406_CA_2_evaluation,FOODS_3_406,FOODS_3,FOODS,CA_2,CA,d_1941,9,2016-05-22,2,5,2016,,,0,11617,0.8,Mon,12.0,5.0,2.0,3.857142857142857,4.607142857142857,4.220133150686576,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9783019581159748,0
FOODS_3_491_CA_1_evaluation,FOODS_3_491,FOODS_3,FOODS,CA_1,CA,d_1941,14,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,20.0,6.0,15.0,11.0,11.75,5.446711546122853,6,22,20,1,0,0,0,0,0,0,0,0.0,1.1571738369016835,0
FOODS_3_752_CA_4_evaluation,FOODS_3_752,FOODS_3,FOODS,CA_4,CA,d_1941,2,2016-05-22,2,5,2016,,,0,11617,0.25,Mon,0.0,0.0,9.0,2.571428571428572,2.0357142857142856,3.644957377763752,6,22,20,1,0,0,0,0,0,0,0,0.0,1.2374091546602064,0
FOODS_3_752_CA_3_evaluation,FOODS_3_752,FOODS_3,FOODS,CA_3,CA,d_1941,20,2016-05-22,2,5,2016,,,0,11617,0.25,Mon,3.0,12.0,3.0,11.142857142857142,9.607142857142858,10.286375640113512,6,22,20,1,0,0,0,0,0,0,0,0.0,1.2374091546602064,0
FOODS_3_752_CA_2_evaluation,FOODS_3_752,FOODS_3,FOODS,CA_2,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,0.2,Mon,0.0,0.0,0.0,0.0,0.0,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0,0
FOODS_3_752_CA_1_evaluation,FOODS_3_752,FOODS_3,FOODS,CA_1,CA,d_1941,11,2016-05-22,2,5,2016,,,0,11617,0.25,Mon,5.0,2.0,5.0,6.428571428571429,6.357142857142857,6.399404734221887,6,22,20,1,0,0,0,0,0,0,0,0.0,1.237364043506078,0
FOODS_3_741_CA_4_evaluation,FOODS_3_741,FOODS_3,FOODS,CA_4,CA,d_1941,4,2016-05-22,2,5,2016,,,0,11617,1.35,Mon,9.0,12.0,9.0,9.0,8.642857142857142,7.187952884282612,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0147467150995058,0
FOODS_3_741_CA_3_evaluation,FOODS_3_741,FOODS_3,FOODS,CA_3,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,1.35,Mon,7.0,7.0,4.0,5.0,5.75,2.3094010767589985,6,22,20,1,0,0,0,0,0,0,0,0.0,1.030927632251922,0
FOODS_3_741_CA_2_evaluation,FOODS_3_741,FOODS_3,FOODS,CA_2,CA,d_1941,10,2016-05-22,2,5,2016,,,0,11617,1.35,Mon,22.0,7.0,14.0,9.857142857142858,8.535714285714286,6.466028441750291,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0138123150136382,0
FOODS_3_741_CA_1_evaluation,FOODS_3_741,FOODS_3,FOODS,CA_1,CA,d_1941,21,2016-05-22,2,5,2016,,,0,11617,1.35,Mon,12.0,18.0,24.0,14.0,16.857142857142858,3.511884584283677,6,22,20,1,0,0,0,0,0,0,0,0.0,1.014691702711808,0
FOODS_3_739_CA_4_evaluation,FOODS_3_739,FOODS_3,FOODS,CA_4,CA,d_1941,4,2016-05-22,2,5,2016,,,0,11617,1.5,Mon,3.0,7.0,11.0,4.285714285714286,5.821428571428571,2.627691364061201,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0,0
FOODS_3_739_CA_3_evaluation,FOODS_3_739,FOODS_3,FOODS,CA_3,CA,d_1941,14,2016-05-22,2,5,2016,,,0,11617,1.5,Mon,33.0,24.0,31.0,17.428571428571427,20.571428571428573,7.913219801007021,6,22,20,1,0,0,0,0,0,0,0,0.0,1.002910602910603,0
FOODS_3_739_CA_2_evaluation,FOODS_3_739,FOODS_3,FOODS,CA_2,CA,d_1941,27,2016-05-22,2,5,2016,,,0,11617,1.5,Mon,42.0,22.0,43.0,23.0,22.5,11.430952132988091,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0,0
FOODS_3_739_CA_1_evaluation,FOODS_3_739,FOODS_3,FOODS,CA_1,CA,d_1941,16,2016-05-22,2,5,2016,,,0,11617,1.5,Mon,17.0,16.0,7.0,10.142857142857142,9.75,4.1804533816552,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0,0
FOODS_3_723_CA_4_evaluation,FOODS_3_723,FOODS_3,FOODS,CA_4,CA,d_1941,7,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,2.0,14.0,8.0,6.142857142857143,8.392857142857142,3.5321651258386115,6,22,20,1,0,0,0,0,0,0,0,0.0,1.159199578961513,0
FOODS_3_723_CA_3_evaluation,FOODS_3_723,FOODS_3,FOODS,CA_3,CA,d_1941,15,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,40.0,22.0,23.0,24.428571428571427,24.857142857142858,11.588171308956207,6,22,20,1,0,0,0,0,0,0,0,0.0,1.186607112153782,0
FOODS_3_723_CA_2_evaluation,FOODS_3_723,FOODS_3,FOODS,CA_2,CA,d_1941,22,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,15.0,13.0,12.0,17.857142857142858,14.928571428571429,7.668736780560668,6,22,20,1,0,0,0,0,0,0,0,0.0,1.1633334207381714,0
FOODS_3_723_CA_1_evaluation,FOODS_3_723,FOODS_3,FOODS,CA_1,CA,d_1941,17,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,16.0,18.0,15.0,10.142857142857142,12.0,5.080307452263748,6,22,20,1,0,0,0,0,0,0,0,0.0,1.158715175303428,0
FOODS_3_714_CA_4_evaluation,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,d_1941,3,2016-05-22,2,5,2016,,,0,11617,1.58,Mon,8.0,9.0,8.0,12.0,8.714285714285714,5.773502691896205,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0374131480491715,0
FOODS_3_714_CA_3_evaluation,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,d_1941,30,2016-05-22,2,5,2016,,,0,11617,1.58,Mon,27.0,35.0,40.0,25.571428571428573,31.428571428571427,5.826867164470153,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0374131480491715,0
FOODS_3_714_CA_2_evaluation,FOODS_3_714,FOODS_3,FOODS,CA_2,CA,d_1941,26,2016-05-22,2,5,2016,,,0,11617,1.58,Mon,20.0,21.0,24.0,18.0,17.428571428571427,3.464101615137881,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0371675549903951,0
FOODS_3_714_CA_1_evaluation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1941,23,2016-05-22,2,5,2016,,,0,11617,1.58,Mon,34.0,37.0,27.0,20.428571428571427,19.321428571428573,6.294366339755286,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0374131480491715,0
FOODS_3_711_CA_4_evaluation,FOODS_3_711,FOODS_3,FOODS,CA_4,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,0.25,Mon,13.0,0.0,0.0,4.285714285714286,2.607142857142857,6.343350474165466,6,22,20,1,0,0,0,0,0,0,0,0.0,1.2374091546602064,0
FOODS_3_764_CA_1_evaluation,FOODS_3_764,FOODS_3,FOODS,CA_1,CA,d_1941,21,2016-05-22,2,5,2016,,,0,11617,2.98,Mon,26.0,10.0,10.0,15.714285714285714,9.5,7.273565968956456,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0000000000000002,0
FOODS_3_711_CA_3_evaluation,FOODS_3_711,FOODS_3,FOODS,CA_3,CA,d_1941,2,2016-05-22,2,5,2016,,,0,11617,0.25,Mon,2.0,0.0,6.0,9.285714285714286,10.928571428571429,5.736267244887426,6,22,20,1,0,0,0,0,0,0,0,0.0,1.2374091546602064,0
FOODS_3_764_CA_2_evaluation,FOODS_3_764,FOODS_3,FOODS,CA_2,CA,d_1941,12,2016-05-22,2,5,2016,,,0,11617,2.98,Mon,3.0,1.0,12.0,4.714285714285714,3.678571428571429,5.648430038936703,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0357147230374253,0
FOODS_3_764_CA_4_evaluation,FOODS_3_764,FOODS_3,FOODS,CA_4,CA,d_1941,5,2016-05-22,2,5,2016,,,0,11617,2.98,Mon,7.0,4.0,3.0,5.857142857142857,6.142857142857143,1.676163419695045,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0000000000000002,0
HOUSEHOLD_1_334_CA_1_evaluation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,d_1941,5,2016-05-22,2,5,2016,,,0,11617,0.97,Mon,3.0,4.0,9.0,5.857142857142857,4.0,5.843188953204977,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9913300729689368,0
HOUSEHOLD_1_118_CA_4_evaluation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,d_1941,2,2016-05-22,2,5,2016,,,0,11617,0.97,Mon,0.0,2.0,5.0,1.1428571428571428,1.9285714285714288,1.4638501094228118,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9999999999999998,0
HOUSEHOLD_1_118_CA_3_evaluation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,d_1941,28,2016-05-22,2,5,2016,,,0,11617,0.97,Mon,39.0,36.0,31.0,30.285714285714285,23.928571428571427,9.050124966251088,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9999999999999998,0
HOUSEHOLD_1_118_CA_2_evaluation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,d_1941,6,2016-05-22,2,5,2016,,,0,11617,0.97,Mon,5.0,5.0,6.0,6.285714285714286,5.642857142857143,7.204495950776979,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9999999999999998,0
HOUSEHOLD_1_118_CA_1_evaluation,HOUSEHOLD_1_118,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,d_1941,16,2016-05-22,2,5,2016,,,0,11617,0.97,Mon,17.0,3.0,9.0,9.714285714285714,8.25,4.572172558506714,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9999999999999998,0
HOBBIES_1_371_CA_4_evaluation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_4,CA,d_1941,8,2016-05-22,2,5,2016,,,0,11617,0.48,Mon,6.0,5.0,9.0,6.857142857142857,7.535714285714286,4.670066788550668,6,22,20,1,0,0,0,0,0,0,0,0.0,1.008792065485729,0
HOBBIES_1_371_CA_3_evaluation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_3,CA,d_1941,6,2016-05-22,2,5,2016,,,0,11617,0.48,Mon,7.0,7.0,8.0,4.714285714285714,6.892857142857143,2.8115408417380947,6,22,20,1,0,0,0,0,0,0,0,0.0,1.015565729234794,0
HOBBIES_1_371_CA_2_evaluation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_2,CA,d_1941,14,2016-05-22,2,5,2016,,,0,11617,0.48,Mon,8.0,0.0,0.0,2.2857142857142856,3.4642857142857144,2.870208222079839,6,22,20,1,0,0,0,0,0,0,0,0.0,1.007875378623972,0
HOBBIES_1_371_CA_1_evaluation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,d_1941,12,2016-05-22,2,5,2016,,,0,11617,0.48,Mon,0.0,8.0,2.0,7.285714285714286,10.214285714285714,9.928314487939495,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0084863179771386,0
HOBBIES_1_348_CA_4_evaluation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_4,CA,d_1941,3,2016-05-22,2,5,2016,,,0,11617,0.48,Mon,5.0,9.0,6.0,5.0,6.0,9.451631252505202,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0084863179771386,0
HOBBIES_1_348_CA_3_evaluation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_3,CA,d_1941,2,2016-05-22,2,5,2016,,,0,11617,0.48,Mon,11.0,4.0,0.0,6.857142857142857,5.107142857142857,4.017817460121794,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0157982533608083,0
HOBBIES_1_348_CA_2_evaluation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_2,CA,d_1941,19,2016-05-22,2,5,2016,,,0,11617,0.48,Mon,12.0,8.0,3.0,4.0,3.892857142857143,3.60555127546394,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0077227594263092,0
HOBBIES_1_348_CA_1_evaluation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,d_1941,24,2016-05-22,2,5,2016,,,0,11617,0.48,Mon,7.0,15.0,26.0,8.857142857142858,9.428571428571429,9.511897312113463,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0084863179771386,0
FOODS_3_808_CA_4_evaluation,FOODS_3_808,FOODS_3,FOODS,CA_4,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,1.0,Mon,0.0,0.0,0.0,0.0,0.0,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9982719249521692,0
FOODS_3_808_CA_3_evaluation,FOODS_3_808,FOODS_3,FOODS,CA_3,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,0.88,Mon,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,0.8920129931169902,0
FOODS_3_808_CA_2_evaluation,FOODS_3_808,FOODS_3,FOODS,CA_2,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,0.88,Mon,0.0,0.0,0.0,0.0,0.1071428571428571,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,0.8804899171099839,0
FOODS_3_808_CA_1_evaluation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,1.0,Mon,0.0,0.0,0.0,0.0,0.0,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9993512711995306,0
FOODS_3_804_CA_4_evaluation,FOODS_3_804,FOODS_3,FOODS,CA_4,CA,d_1941,8,2016-05-22,2,5,2016,,,0,11617,1.88,Mon,10.0,3.0,0.0,7.571428571428571,5.964285714285714,1.5118578920367896,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0000000000000004,0
FOODS_3_804_CA_3_evaluation,FOODS_3_804,FOODS_3,FOODS,CA_3,CA,d_1941,32,2016-05-22,2,5,2016,,,0,11617,1.88,Mon,0.0,14.0,18.0,13.428571428571429,13.678571428571429,8.791229395580185,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0000000000000004,0
FOODS_3_804_CA_2_evaluation,FOODS_3_804,FOODS_3,FOODS,CA_2,CA,d_1941,1,2016-05-22,2,5,2016,,,0,11617,1.88,Mon,29.0,15.0,20.0,21.142857142857142,20.428571428571427,11.838194843085509,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0000000000000004,0
FOODS_3_804_CA_1_evaluation,FOODS_3_804,FOODS_3,FOODS,CA_1,CA,d_1941,2,2016-05-22,2,5,2016,,,0,11617,1.88,Mon,20.0,8.0,2.0,8.571428571428571,4.071428571428571,5.740416444159853,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0000000000000004,0
FOODS_3_764_CA_3_evaluation,FOODS_3_764,FOODS_3,FOODS,CA_3,CA,d_1941,15,2016-05-22,2,5,2016,,,0,11617,2.98,Mon,19.0,22.0,18.0,19.0,15.678571428571429,4.760952285695365,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0023226509821894,0
FOODS_3_406_CA_3_evaluation,FOODS_3_406,FOODS_3,FOODS,CA_3,CA,d_1941,16,2016-05-22,2,5,2016,,,0,11617,0.8,Mon,20.0,20.0,10.0,14.285714285714286,12.785714285714286,7.565586245499792,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9775259678942396,0
FOODS_3_711_CA_2_evaluation,FOODS_3_711,FOODS_3,FOODS,CA_2,CA,d_1941,4,2016-05-22,2,5,2016,,,0,11617,0.25,Mon,0.0,6.0,0.0,3.7142857142857135,3.321428571428572,3.946064947695638,6,22,20,1,0,0,0,0,0,0,0,0.0,1.2374091546602064,0
FOODS_3_702_CA_4_evaluation,FOODS_3_702,FOODS_3,FOODS,CA_4,CA,d_1941,11,2016-05-22,2,5,2016,,,0,11617,3.0,Mon,10.0,4.0,5.0,10.428571428571429,10.142857142857142,4.577377082170639,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0021202337764257,0
FOODS_3_586_CA_2_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_2,CA,d_1941,62,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,41.0,38.0,36.0,36.57142857142857,34.964285714285715,7.412987316350951,6,22,20,1,0,0,0,0,0,0,0,0.0,1.053602931198263,0
FOODS_3_586_CA_1_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1941,43,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,71.0,61.0,54.0,40.42857142857143,41.642857142857146,16.721813526619904,6,22,20,1,0,0,0,0,0,0,0,0.0,1.053602931198263,0
FOODS_3_555_CA_4_evaluation,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,d_1941,7,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,8.0,10.0,7.0,9.857142857142858,8.035714285714286,1.864454471471616,6,22,20,1,0,0,0,0,0,0,0,0.0,1.053602931198263,0
FOODS_3_555_CA_3_evaluation,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,d_1941,54,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,21.0,31.0,36.0,30.142857142857142,31.75,7.174690967295261,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0538412813320062,0
FOODS_3_555_CA_2_evaluation,FOODS_3_555,FOODS_3,FOODS,CA_2,CA,d_1941,25,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,25.0,24.0,36.0,19.714285714285715,20.035714285714285,4.3479606604431575,6,22,20,1,0,0,0,0,0,0,0,0.0,1.053602931198263,0
FOODS_3_555_CA_1_evaluation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1941,26,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,25.0,27.0,24.0,21.714285714285715,20.464285714285715,6.156684327197736,6,22,20,1,0,0,0,0,0,0,0,0.0,1.053602931198263,0
FOODS_3_541_CA_4_evaluation,FOODS_3_541,FOODS_3,FOODS,CA_4,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,1.0,Mon,0.0,0.0,0.0,0.0,0.0,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9976254355937954,0
FOODS_3_541_CA_3_evaluation,FOODS_3_541,FOODS_3,FOODS,CA_3,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,0.88,Mon,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,0.8897362170271284,0
FOODS_3_541_CA_2_evaluation,FOODS_3_541,FOODS_3,FOODS,CA_2,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,0.88,Mon,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,0.8782082922013821,0
FOODS_3_541_CA_1_evaluation,FOODS_3_541,FOODS_3,FOODS,CA_1,CA,d_1941,0,2016-05-22,2,5,2016,,,0,11617,1.0,Mon,0.0,0.0,0.0,0.0,0.0,0.0,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9993512711995306,0
FOODS_3_501_CA_4_evaluation,FOODS_3_501,FOODS_3,FOODS,CA_4,CA,d_1941,8,2016-05-22,2,5,2016,,,0,11617,0.8,Mon,14.0,3.0,8.0,8.714285714285714,6.928571428571429,3.5456210417116725,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9783019581159748,0
FOODS_3_501_CA_3_evaluation,FOODS_3_501,FOODS_3,FOODS,CA_3,CA,d_1941,40,2016-05-22,2,5,2016,,,0,11617,0.8,Mon,12.0,13.0,23.0,13.428571428571429,14.714285714285714,5.503245795501705,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9847730544580514,0
FOODS_3_501_CA_2_evaluation,FOODS_3_501,FOODS_3,FOODS,CA_2,CA,d_1941,2,2016-05-22,2,5,2016,,,0,11617,0.8,Mon,11.0,6.0,13.0,6.857142857142857,5.892857142857143,3.670993118515824,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9781294093932676,0
FOODS_3_501_CA_1_evaluation,FOODS_3_501,FOODS_3,FOODS,CA_1,CA,d_1941,40,2016-05-22,2,5,2016,,,0,11617,0.8,Mon,46.0,15.0,16.0,24.428571428571427,22.071428571428573,12.421180068162457,6,22,20,1,0,0,0,0,0,0,0,0.0,0.9782156761455983,0
FOODS_3_499_CA_4_evaluation,FOODS_3_499,FOODS_3,FOODS,CA_4,CA,d_1941,9,2016-05-22,2,5,2016,,,0,11617,2.56,Mon,7.0,8.0,8.0,4.857142857142857,5.214285714285714,2.410295378065494,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0222169977665452,0
FOODS_3_499_CA_3_evaluation,FOODS_3_499,FOODS_3,FOODS,CA_3,CA,d_1941,32,2016-05-22,2,5,2016,,,0,11617,2.56,Mon,16.0,23.0,36.0,12.428571428571429,18.071428571428573,3.258688021128764,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0222283866352284,0
FOODS_3_499_CA_2_evaluation,FOODS_3_499,FOODS_3,FOODS,CA_2,CA,d_1941,26,2016-05-22,2,5,2016,,,0,11617,2.56,Mon,21.0,12.0,0.0,13.428571428571429,9.464285714285714,9.198861213163712,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0222169977665452,0
FOODS_3_499_CA_1_evaluation,FOODS_3_499,FOODS_3,FOODS,CA_1,CA,d_1941,2,2016-05-22,2,5,2016,,,0,11617,2.56,Mon,5.0,3.0,22.0,12.285714285714286,13.464285714285714,6.156684327197652,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0222283866352284,0
FOODS_3_491_CA_4_evaluation,FOODS_3_491,FOODS_3,FOODS,CA_4,CA,d_1941,5,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,11.0,19.0,14.0,5.571428571428571,8.357142857142858,3.457221565416391,6,22,20,1,0,0,0,0,0,0,0,0.0,1.1613236157490685,0
FOODS_3_491_CA_3_evaluation,FOODS_3_491,FOODS_3,FOODS,CA_3,CA,d_1941,9,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,14.0,11.0,14.0,8.714285714285714,9.642857142857142,5.618845839799208,6,22,20,1,0,0,0,0,0,0,0,0.0,1.195850564886907,0
FOODS_3_491_CA_2_evaluation,FOODS_3_491,FOODS_3,FOODS,CA_2,CA,d_1941,4,2016-05-22,2,5,2016,,,0,11617,1.6,Mon,9.0,6.0,10.0,7.857142857142857,9.678571428571429,3.236694374850644,6,22,20,1,0,0,0,0,0,0,0,0.0,1.1678349026804251,0
FOODS_3_586_CA_3_evaluation,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,d_1941,89,2016-05-22,2,5,2016,,,0,11617,1.68,Mon,72.0,75.0,78.0,67.85714285714286,66.85714285714286,5.580578567034819,6,22,20,1,0,0,0,0,0,0,0,0.0,1.0538412813320062,0
FOODS_3_711_CA_1_evaluation,FOODS_3_711,FOODS_3,FOODS,CA_1,CA,d_1941,16,2016-05-22,2,5,2016,,,0,11617,0.25,Mon,0.0,12.0,0.0,9.428571428571429,5.285714285714286,14.649882170824748,6,22,20,1,0,0,0,0,0,0,0,0.0,1.2374091546602064,0
